Project Name,Commits,Commits Delta,Releases,Releases Delta,Date
remedy-interested-parties-svc,0,0,0,0,2018-07-22
remedy-knowledge-query-svc,0,0,0,0,2018-07-22
remedy-ar-svc,124,1,1,1,2018-07-23
remedy-chg-svc,15,0,0,0,2018-07-23
remedy-chg-wlg-svc,14,0,1,0,2018-07-23
remedy-inc-svc,19,0,2,0,2018-07-23
remedy-inc-wlg-svc,28,0,1,0,2018-07-23
remedy-impacted-area-svc,34,0,1,0,2018-07-23
remedy-task-svc,42,0,2,0,2018-07-23
remedy-people-svc,5,0,0,0,2018-07-23
remedy-relationship-svc,0,0,0,0,2018-07-23
remedy-interested-parties-svc,0,0,0,0,2018-07-23
remedy-knowledge-query-svc,0,0,0,0,2018-07-23
remedy-ar-svc,124,0,1,0,2018-07-24
remedy-chg-svc,16,1,1,1,2018-07-24
remedy-chg-wlg-svc,14,0,1,0,2018-07-24
remedy-inc-svc,19,0,2,0,2018-07-24
remedy-inc-wlg-svc,28,0,1,0,2018-07-24
remedy-impacted-area-svc,34,0,1,0,2018-07-24
remedy-task-svc,42,0,2,0,2018-07-24
remedy-people-svc,5,0,0,0,2018-07-24
remedy-relationship-svc,0,0,0,0,2018-07-24
remedy-interested-parties-svc,0,0,0,0,2018-07-24
remedy-knowledge-query-svc,0,0,0,0,2018-07-24
remedy-ar-svc,124,0,1,0,2018-07-25
remedy-chg-svc,16,0,1,0,2018-07-25
remedy-chg-wlg-svc,14,0,1,0,2018-07-25
remedy-inc-svc,19,0,2,0,2018-07-25
remedy-inc-wlg-svc,28,0,1,0,2018-07-25
remedy-impacted-area-svc,34,0,1,0,2018-07-25
remedy-task-svc,42,0,2,0,2018-07-25
remedy-people-svc,5,0,0,0,2018-07-25
remedy-relationship-svc,0,0,0,0,2018-07-25
remedy-interested-parties-svc,0,0,0,0,2018-07-25
remedy-knowledge-query-svc,0,0,0,0,2018-07-25
remedy-ar-svc,124,0,1,0,2018-07-26
remedy-chg-svc,16,0,1,0,2018-07-26
remedy-chg-wlg-svc,14,0,1,0,2018-07-26
remedy-inc-svc,19,0,2,0,2018-07-26
remedy-inc-wlg-svc,28,0,1,0,2018-07-26
remedy-impacted-area-svc,34,0,1,0,2018-07-26
remedy-task-svc,42,0,2,0,2018-07-26
remedy-people-svc,5,0,0,0,2018-07-26
remedy-relationship-svc,0,0,0,0,2018-07-26
remedy-interested-parties-svc,0,0,0,0,2018-07-26
remedy-knowledge-query-svc,0,0,0,0,2018-07-26
remedy-ar-svc,124,0,1,0,2018-07-27
remedy-chg-svc,16,0,1,0,2018-07-27
remedy-chg-wlg-svc,14,0,1,0,2018-07-27
remedy-inc-svc,19,0,2,0,2018-07-27
remedy-inc-wlg-svc,28,0,1,0,2018-07-27
remedy-impacted-area-svc,34,0,1,0,2018-07-27
remedy-task-svc,42,0,2,0,2018-07-27
remedy-people-svc,5,0,0,0,2018-07-27
remedy-relationship-svc,0,0,0,0,2018-07-27
remedy-interested-parties-svc,0,0,0,0,2018-07-27
remedy-knowledge-query-svc,0,0,0,0,2018-07-27
remedy-ar-svc,125,1,2,1,2018-07-28
remedy-chg-svc,16,0,1,0,2018-07-28
remedy-chg-wlg-svc,14,0,1,0,2018-07-28
remedy-inc-svc,19,0,2,0,2018-07-28
remedy-inc-wlg-svc,28,0,1,0,2018-07-28
remedy-impacted-area-svc,34,0,1,0,2018-07-28
remedy-task-svc,42,0,2,0,2018-07-28
remedy-people-svc,5,0,0,0,2018-07-28
remedy-relationship-svc,0,0,0,0,2018-07-28
remedy-interested-parties-svc,0,0,0,0,2018-07-28
remedy-knowledge-query-svc,0,0,0,0,2018-07-28
remedy-ar-svc,125,0,2,0,2018-07-29
remedy-chg-svc,16,0,1,0,2018-07-29
remedy-chg-wlg-svc,14,0,1,0,2018-07-29
remedy-inc-svc,19,0,2,0,2018-07-29
remedy-inc-wlg-svc,28,0,1,0,2018-07-29
remedy-impacted-area-svc,34,0,1,0,2018-07-29
remedy-task-svc,42,0,2,0,2018-07-29
remedy-people-svc,5,0,0,0,2018-07-29
remedy-relationship-svc,0,0,0,0,2018-07-29
remedy-interested-parties-svc,0,0,0,0,2018-07-29
remedy-knowledge-query-svc,0,0,0,0,2018-07-29
remedy-ar-svc,125,0,2,0,2018-07-30
remedy-chg-svc,16,0,1,0,2018-07-30
remedy-chg-wlg-svc,14,0,1,0,2018-07-30
remedy-inc-svc,19,0,2,0,2018-07-30
remedy-inc-wlg-svc,28,0,1,0,2018-07-30
remedy-impacted-area-svc,34,0,1,0,2018-07-30
remedy-task-svc,42,0,2,0,2018-07-30
remedy-people-svc,5,0,0,0,2018-07-30
remedy-relationship-svc,0,0,0,0,2018-07-30
remedy-interested-parties-svc,0,0,0,0,2018-07-30
remedy-knowledge-query-svc,0,0,0,0,2018-07-30
remedy-ar-svc,125,0,2,0,2018-07-31
remedy-chg-svc,16,0,1,0,2018-07-31
remedy-chg-wlg-svc,14,0,1,0,2018-07-31
remedy-inc-svc,19,0,2,0,2018-07-31
remedy-inc-wlg-svc,28,0,1,0,2018-07-31
remedy-impacted-area-svc,34,0,1,0,2018-07-31
remedy-task-svc,42,0,2,0,2018-07-31
remedy-people-svc,5,0,0,0,2018-07-31
remedy-relationship-svc,0,0,0,0,2018-07-31
remedy-interested-parties-svc,0,0,0,0,2018-07-31
remedy-knowledge-query-svc,0,0,0,0,2018-07-31
remedy-ar-svc,126,1,2,0,2018-08-01
remedy-chg-svc,17,1,2,1,2018-08-01
remedy-chg-wlg-svc,15,1,2,1,2018-08-01
remedy-inc-svc,22,3,2,0,2018-08-01
remedy-inc-wlg-svc,29,1,2,1,2018-08-01
remedy-impacted-area-svc,35,1,2,1,2018-08-01
remedy-task-svc,43,1,3,1,2018-08-01
remedy-people-svc,5,0,0,0,2018-08-01
remedy-relationship-svc,0,0,0,0,2018-08-01
remedy-interested-parties-svc,0,0,0,0,2018-08-01
remedy-knowledge-query-svc,0,0,0,0,2018-08-01
remedy-ar-svc,126,0,2,0,2018-08-02
remedy-chg-svc,17,0,2,0,2018-08-02
remedy-chg-wlg-svc,15,0,2,0,2018-08-02
remedy-inc-svc,24,2,3,1,2018-08-02
remedy-inc-wlg-svc,29,0,2,0,2018-08-02
remedy-impacted-area-svc,35,0,2,0,2018-08-02
remedy-task-svc,43,0,3,0,2018-08-02
remedy-people-svc,5,0,0,0,2018-08-02
remedy-relationship-svc,0,0,0,0,2018-08-02
remedy-interested-parties-svc,0,0,0,0,2018-08-02
remedy-knowledge-query-svc,0,0,0,0,2018-08-02
remedy-ar-svc,126,0,2,0,2018-08-03
remedy-chg-svc,17,0,2,0,2018-08-03
remedy-chg-wlg-svc,15,0,2,0,2018-08-03
remedy-inc-svc,24,0,3,0,2018-08-03
remedy-inc-wlg-svc,29,0,2,0,2018-08-03
remedy-impacted-area-svc,35,0,2,0,2018-08-03
remedy-task-svc,43,0,3,0,2018-08-03
remedy-people-svc,5,0,0,0,2018-08-03
remedy-relationship-svc,0,0,0,0,2018-08-03
remedy-interested-parties-svc,0,0,0,0,2018-08-03
remedy-knowledge-query-svc,0,0,0,0,2018-08-03
remedy-ar-svc,126,0,2,0,2018-08-04
remedy-chg-svc,17,0,2,0,2018-08-04
remedy-chg-wlg-svc,15,0,2,0,2018-08-04
remedy-inc-svc,24,0,3,0,2018-08-04
remedy-inc-wlg-svc,29,0,2,0,2018-08-04
remedy-impacted-area-svc,35,0,2,0,2018-08-04
remedy-task-svc,43,0,3,0,2018-08-04
remedy-people-svc,5,0,0,0,2018-08-04
remedy-relationship-svc,0,0,0,0,2018-08-04
remedy-interested-parties-svc,0,0,0,0,2018-08-04
remedy-knowledge-query-svc,0,0,0,0,2018-08-04
remedy-ar-svc,126,0,2,0,2018-08-05
remedy-chg-svc,17,0,2,0,2018-08-05
remedy-chg-wlg-svc,15,0,2,0,2018-08-05
remedy-inc-svc,24,0,3,0,2018-08-05
remedy-inc-wlg-svc,29,0,2,0,2018-08-05
remedy-impacted-area-svc,35,0,2,0,2018-08-05
remedy-task-svc,43,0,3,0,2018-08-05
remedy-people-svc,5,0,0,0,2018-08-05
remedy-relationship-svc,0,0,0,0,2018-08-05
remedy-interested-parties-svc,0,0,0,0,2018-08-05
remedy-knowledge-query-svc,0,0,0,0,2018-08-05
remedy-ar-svc,126,0,2,0,2018-08-06
remedy-chg-svc,17,0,2,0,2018-08-06
remedy-chg-wlg-svc,15,0,2,0,2018-08-06
remedy-inc-svc,24,0,3,0,2018-08-06
remedy-inc-wlg-svc,29,0,2,0,2018-08-06
remedy-impacted-area-svc,35,0,2,0,2018-08-06
remedy-task-svc,43,0,3,0,2018-08-06
remedy-people-svc,5,0,0,0,2018-08-06
remedy-relationship-svc,0,0,0,0,2018-08-06
remedy-interested-parties-svc,0,0,0,0,2018-08-06
remedy-knowledge-query-svc,0,0,0,0,2018-08-06
remedy-ar-svc,126,0,2,0,2018-08-07
remedy-chg-svc,17,0,2,0,2018-08-07
remedy-chg-wlg-svc,15,0,2,0,2018-08-07
remedy-inc-svc,24,0,3,0,2018-08-07
remedy-inc-wlg-svc,29,0,2,0,2018-08-07
remedy-impacted-area-svc,35,0,2,0,2018-08-07
remedy-task-svc,43,0,3,0,2018-08-07
remedy-people-svc,5,0,0,0,2018-08-07
remedy-relationship-svc,0,0,0,0,2018-08-07
remedy-interested-parties-svc,0,0,0,0,2018-08-07
remedy-knowledge-query-svc,0,0,0,0,2018-08-07
remedy-ar-svc,126,0,2,0,2018-08-08
remedy-chg-svc,17,0,2,0,2018-08-08
remedy-chg-wlg-svc,15,0,2,0,2018-08-08
remedy-inc-svc,24,0,3,0,2018-08-08
remedy-inc-wlg-svc,29,0,2,0,2018-08-08
remedy-impacted-area-svc,35,0,2,0,2018-08-08
remedy-task-svc,43,0,3,0,2018-08-08
remedy-people-svc,5,0,0,0,2018-08-08
remedy-relationship-svc,0,0,0,0,2018-08-08
remedy-interested-parties-svc,0,0,0,0,2018-08-08
remedy-knowledge-query-svc,0,0,0,0,2018-08-08
remedy-ar-svc,126,0,2,0,2018-08-09
remedy-chg-svc,17,0,2,0,2018-08-09
remedy-chg-wlg-svc,15,0,2,0,2018-08-09
remedy-inc-svc,24,0,3,0,2018-08-09
remedy-inc-wlg-svc,29,0,2,0,2018-08-09
remedy-impacted-area-svc,35,0,2,0,2018-08-09
remedy-task-svc,43,0,3,0,2018-08-09
remedy-people-svc,5,0,0,0,2018-08-09
remedy-relationship-svc,0,0,0,0,2018-08-09
remedy-interested-parties-svc,0,0,0,0,2018-08-09
remedy-knowledge-query-svc,0,0,0,0,2018-08-09
remedy-ar-svc,127,1,2,0,2018-08-10
remedy-chg-svc,17,0,2,0,2018-08-10
remedy-chg-wlg-svc,16,1,2,0,2018-08-10
remedy-inc-svc,25,1,3,0,2018-08-10
remedy-inc-wlg-svc,30,1,2,0,2018-08-10
remedy-impacted-area-svc,36,1,2,0,2018-08-10
remedy-task-svc,44,1,3,0,2018-08-10
remedy-people-svc,5,0,0,0,2018-08-10
remedy-relationship-svc,0,0,0,0,2018-08-10
remedy-interested-parties-svc,0,0,0,0,2018-08-10
remedy-knowledge-query-svc,0,0,0,0,2018-08-10
remedy-ar-svc,127,0,2,0,2018-08-11
remedy-chg-svc,17,0,2,0,2018-08-11
remedy-chg-wlg-svc,16,0,2,0,2018-08-11
remedy-inc-svc,25,0,3,0,2018-08-11
remedy-inc-wlg-svc,30,0,2,0,2018-08-11
remedy-impacted-area-svc,36,0,2,0,2018-08-11
remedy-task-svc,44,0,3,0,2018-08-11
remedy-people-svc,5,0,0,0,2018-08-11
remedy-relationship-svc,0,0,0,0,2018-08-11
remedy-interested-parties-svc,0,0,0,0,2018-08-11
remedy-knowledge-query-svc,0,0,0,0,2018-08-11
remedy-ar-svc,127,0,2,0,2018-08-12
remedy-chg-svc,17,0,2,0,2018-08-12
remedy-chg-wlg-svc,16,0,2,0,2018-08-12
remedy-inc-svc,25,0,3,0,2018-08-12
remedy-inc-wlg-svc,30,0,2,0,2018-08-12
remedy-impacted-area-svc,36,0,2,0,2018-08-12
remedy-task-svc,44,0,3,0,2018-08-12
remedy-people-svc,5,0,0,0,2018-08-12
remedy-relationship-svc,0,0,0,0,2018-08-12
remedy-interested-parties-svc,0,0,0,0,2018-08-12
remedy-knowledge-query-svc,0,0,0,0,2018-08-12
remedy-ar-svc,127,0,2,0,2018-08-13
remedy-chg-svc,17,0,2,0,2018-08-13
remedy-chg-wlg-svc,16,0,2,0,2018-08-13
remedy-inc-svc,25,0,3,0,2018-08-13
remedy-inc-wlg-svc,30,0,2,0,2018-08-13
remedy-impacted-area-svc,36,0,2,0,2018-08-13
remedy-task-svc,44,0,3,0,2018-08-13
remedy-people-svc,5,0,0,0,2018-08-13
remedy-relationship-svc,0,0,0,0,2018-08-13
remedy-interested-parties-svc,0,0,0,0,2018-08-13
remedy-knowledge-query-svc,0,0,0,0,2018-08-13
remedy-ar-svc,130,3,3,1,2018-08-14
remedy-chg-svc,19,2,3,1,2018-08-14
remedy-chg-wlg-svc,18,2,3,1,2018-08-14
remedy-inc-svc,28,3,4,1,2018-08-14
remedy-inc-wlg-svc,32,2,3,1,2018-08-14
remedy-impacted-area-svc,38,2,3,1,2018-08-14
remedy-task-svc,46,2,4,1,2018-08-14
remedy-people-svc,5,0,0,0,2018-08-14
remedy-relationship-svc,0,0,0,0,2018-08-14
remedy-interested-parties-svc,0,0,0,0,2018-08-14
remedy-knowledge-query-svc,0,0,0,0,2018-08-14
remedy-ar-svc,130,0,3,0,2018-08-15
remedy-chg-svc,19,0,3,0,2018-08-15
remedy-chg-wlg-svc,18,0,3,0,2018-08-15
remedy-inc-svc,28,0,4,0,2018-08-15
remedy-inc-wlg-svc,32,0,3,0,2018-08-15
remedy-impacted-area-svc,38,0,3,0,2018-08-15
remedy-task-svc,46,0,4,0,2018-08-15
remedy-people-svc,5,0,0,0,2018-08-15
remedy-relationship-svc,0,0,0,0,2018-08-15
remedy-interested-parties-svc,0,0,0,0,2018-08-15
remedy-knowledge-query-svc,0,0,0,0,2018-08-15
remedy-ar-svc,130,0,3,0,2018-08-16
remedy-chg-svc,19,0,3,0,2018-08-16
remedy-chg-wlg-svc,18,0,3,0,2018-08-16
remedy-inc-svc,28,0,4,0,2018-08-16
remedy-inc-wlg-svc,32,0,3,0,2018-08-16
remedy-impacted-area-svc,38,0,3,0,2018-08-16
remedy-task-svc,46,0,4,0,2018-08-16
remedy-people-svc,5,0,0,0,2018-08-16
remedy-relationship-svc,0,0,0,0,2018-08-16
remedy-interested-parties-svc,0,0,0,0,2018-08-16
remedy-knowledge-query-svc,0,0,0,0,2018-08-16
remedy-ar-svc,130,0,3,0,2018-08-17
remedy-chg-svc,19,0,3,0,2018-08-17
remedy-chg-wlg-svc,18,0,3,0,2018-08-17
remedy-inc-svc,28,0,4,0,2018-08-17
remedy-inc-wlg-svc,32,0,3,0,2018-08-17
remedy-impacted-area-svc,38,0,3,0,2018-08-17
remedy-task-svc,46,0,4,0,2018-08-17
remedy-people-svc,5,0,0,0,2018-08-17
remedy-relationship-svc,0,0,0,0,2018-08-17
remedy-interested-parties-svc,0,0,0,0,2018-08-17
remedy-knowledge-query-svc,0,0,0,0,2018-08-17
remedy-ar-svc,130,0,3,0,2018-08-18
remedy-chg-svc,19,0,3,0,2018-08-18
remedy-chg-wlg-svc,18,0,3,0,2018-08-18
remedy-inc-svc,28,0,4,0,2018-08-18
remedy-inc-wlg-svc,32,0,3,0,2018-08-18
remedy-impacted-area-svc,38,0,3,0,2018-08-18
remedy-task-svc,46,0,4,0,2018-08-18
remedy-people-svc,5,0,0,0,2018-08-18
remedy-relationship-svc,0,0,0,0,2018-08-18
remedy-interested-parties-svc,0,0,0,0,2018-08-18
remedy-knowledge-query-svc,0,0,0,0,2018-08-18
remedy-ar-svc,130,0,3,0,2018-08-19
remedy-chg-svc,19,0,3,0,2018-08-19
remedy-chg-wlg-svc,18,0,3,0,2018-08-19
remedy-inc-svc,28,0,4,0,2018-08-19
remedy-inc-wlg-svc,32,0,3,0,2018-08-19
remedy-impacted-area-svc,38,0,3,0,2018-08-19
remedy-task-svc,46,0,4,0,2018-08-19
remedy-people-svc,5,0,0,0,2018-08-19
remedy-relationship-svc,0,0,0,0,2018-08-19
remedy-interested-parties-svc,0,0,0,0,2018-08-19
remedy-knowledge-query-svc,0,0,0,0,2018-08-19
remedy-ar-svc,130,0,3,0,2018-08-20
remedy-chg-svc,19,0,3,0,2018-08-20
remedy-chg-wlg-svc,18,0,3,0,2018-08-20
remedy-inc-svc,28,0,4,0,2018-08-20
remedy-inc-wlg-svc,32,0,3,0,2018-08-20
remedy-impacted-area-svc,38,0,3,0,2018-08-20
remedy-task-svc,46,0,4,0,2018-08-20
remedy-people-svc,5,0,0,0,2018-08-20
remedy-relationship-svc,0,0,0,0,2018-08-20
remedy-interested-parties-svc,0,0,0,0,2018-08-20
remedy-knowledge-query-svc,0,0,0,0,2018-08-20
remedy-ar-svc,130,0,3,0,2018-08-21
remedy-chg-svc,19,0,3,0,2018-08-21
remedy-chg-wlg-svc,18,0,3,0,2018-08-21
remedy-inc-svc,28,0,4,0,2018-08-21
remedy-inc-wlg-svc,32,0,3,0,2018-08-21
remedy-impacted-area-svc,38,0,3,0,2018-08-21
remedy-task-svc,46,0,4,0,2018-08-21
remedy-people-svc,5,0,0,0,2018-08-21
remedy-relationship-svc,0,0,0,0,2018-08-21
remedy-interested-parties-svc,0,0,0,0,2018-08-21
remedy-knowledge-query-svc,0,0,0,0,2018-08-21
remedy-ar-svc,130,0,3,0,2018-08-22
remedy-chg-svc,19,0,3,0,2018-08-22
remedy-chg-wlg-svc,18,0,3,0,2018-08-22
remedy-inc-svc,28,0,4,0,2018-08-22
remedy-inc-wlg-svc,32,0,3,0,2018-08-22
remedy-impacted-area-svc,38,0,3,0,2018-08-22
remedy-task-svc,46,0,4,0,2018-08-22
remedy-people-svc,5,0,0,0,2018-08-22
remedy-relationship-svc,0,0,0,0,2018-08-22
remedy-interested-parties-svc,0,0,0,0,2018-08-22
remedy-knowledge-query-svc,0,0,0,0,2018-08-22
remedy-ar-svc,130,0,3,0,2018-08-23
remedy-chg-svc,19,0,3,0,2018-08-23
remedy-chg-wlg-svc,18,0,3,0,2018-08-23
remedy-inc-svc,28,0,4,0,2018-08-23
remedy-inc-wlg-svc,32,0,3,0,2018-08-23
remedy-impacted-area-svc,38,0,3,0,2018-08-23
remedy-task-svc,46,0,4,0,2018-08-23
remedy-people-svc,5,0,0,0,2018-08-23
remedy-relationship-svc,0,0,0,0,2018-08-23
remedy-interested-parties-svc,0,0,0,0,2018-08-23
remedy-knowledge-query-svc,0,0,0,0,2018-08-23
remedy-ar-svc,130,0,3,0,2018-08-24
remedy-chg-svc,19,0,3,0,2018-08-24
remedy-chg-wlg-svc,18,0,3,0,2018-08-24
remedy-inc-svc,28,0,4,0,2018-08-24
remedy-inc-wlg-svc,32,0,3,0,2018-08-24
remedy-impacted-area-svc,38,0,3,0,2018-08-24
remedy-task-svc,46,0,4,0,2018-08-24
remedy-people-svc,5,0,0,0,2018-08-24
remedy-relationship-svc,0,0,0,0,2018-08-24
remedy-interested-parties-svc,0,0,0,0,2018-08-24
remedy-knowledge-query-svc,0,0,0,0,2018-08-24
remedy-ar-svc,130,0,3,0,2018-08-25
remedy-chg-svc,19,0,3,0,2018-08-25
remedy-chg-wlg-svc,18,0,3,0,2018-08-25
remedy-inc-svc,28,0,4,0,2018-08-25
remedy-inc-wlg-svc,32,0,3,0,2018-08-25
remedy-impacted-area-svc,38,0,3,0,2018-08-25
remedy-task-svc,46,0,4,0,2018-08-25
remedy-people-svc,5,0,0,0,2018-08-25
remedy-relationship-svc,0,0,0,0,2018-08-25
remedy-interested-parties-svc,0,0,0,0,2018-08-25
remedy-knowledge-query-svc,0,0,0,0,2018-08-25
remedy-ar-svc,130,0,3,0,2018-08-26
remedy-chg-svc,19,0,3,0,2018-08-26
remedy-chg-wlg-svc,18,0,3,0,2018-08-26
remedy-inc-svc,28,0,4,0,2018-08-26
remedy-inc-wlg-svc,32,0,3,0,2018-08-26
remedy-impacted-area-svc,38,0,3,0,2018-08-26
remedy-task-svc,46,0,4,0,2018-08-26
remedy-people-svc,5,0,0,0,2018-08-26
remedy-relationship-svc,0,0,0,0,2018-08-26
remedy-interested-parties-svc,0,0,0,0,2018-08-26
remedy-knowledge-query-svc,0,0,0,0,2018-08-26
remedy-ar-svc,131,1,4,1,2018-08-27
remedy-chg-svc,20,1,4,1,2018-08-27
remedy-chg-wlg-svc,19,1,4,1,2018-08-27
remedy-inc-svc,29,1,5,1,2018-08-27
remedy-inc-wlg-svc,33,1,4,1,2018-08-27
remedy-impacted-area-svc,39,1,4,1,2018-08-27
remedy-task-svc,47,1,5,1,2018-08-27
remedy-people-svc,5,0,0,0,2018-08-27
remedy-relationship-svc,0,0,0,0,2018-08-27
remedy-interested-parties-svc,0,0,0,0,2018-08-27
remedy-knowledge-query-svc,0,0,0,0,2018-08-27
remedy-ar-svc,131,0,4,0,2018-08-28
remedy-chg-svc,20,0,4,0,2018-08-28
remedy-chg-wlg-svc,19,0,4,0,2018-08-28
remedy-inc-svc,29,0,5,0,2018-08-28
remedy-inc-wlg-svc,34,1,5,1,2018-08-28
remedy-impacted-area-svc,39,0,4,0,2018-08-28
remedy-task-svc,47,0,5,0,2018-08-28
remedy-people-svc,6,1,1,1,2018-08-28
remedy-relationship-svc,0,0,0,0,2018-08-28
remedy-interested-parties-svc,0,0,0,0,2018-08-28
remedy-knowledge-query-svc,0,0,0,0,2018-08-28
remedy-ar-svc,131,0,4,0,2018-08-29
remedy-chg-svc,20,0,4,0,2018-08-29
remedy-chg-wlg-svc,19,0,4,0,2018-08-29
remedy-inc-svc,29,0,5,0,2018-08-29
remedy-inc-wlg-svc,34,0,5,0,2018-08-29
remedy-impacted-area-svc,39,0,4,0,2018-08-29
remedy-task-svc,47,0,5,0,2018-08-29
remedy-people-svc,6,0,1,0,2018-08-29
remedy-relationship-svc,0,0,0,0,2018-08-29
remedy-interested-parties-svc,0,0,0,0,2018-08-29
remedy-knowledge-query-svc,0,0,0,0,2018-08-29
remedy-ar-svc,131,0,4,0,2018-08-30
remedy-chg-svc,21,1,5,1,2018-08-30
remedy-chg-wlg-svc,20,1,5,1,2018-08-30
remedy-inc-svc,30,1,6,1,2018-08-30
remedy-inc-wlg-svc,34,0,5,0,2018-08-30
remedy-impacted-area-svc,39,0,4,0,2018-08-30
remedy-task-svc,47,0,5,0,2018-08-30
remedy-people-svc,7,1,2,1,2018-08-30
remedy-relationship-svc,0,0,0,0,2018-08-30
remedy-interested-parties-svc,0,0,0,0,2018-08-30
remedy-knowledge-query-svc,0,0,0,0,2018-08-30
remedy-ar-svc,131,0,4,0,2018-08-31
remedy-chg-svc,21,0,5,0,2018-08-31
remedy-chg-wlg-svc,20,0,5,0,2018-08-31
remedy-inc-svc,30,0,6,0,2018-08-31
remedy-inc-wlg-svc,34,0,5,0,2018-08-31
remedy-impacted-area-svc,39,0,4,0,2018-08-31
remedy-task-svc,47,0,5,0,2018-08-31
remedy-people-svc,7,0,2,0,2018-08-31
remedy-relationship-svc,0,0,0,0,2018-08-31
remedy-interested-parties-svc,0,0,0,0,2018-08-31
remedy-knowledge-query-svc,0,0,0,0,2018-08-31
remedy-ar-svc,131,0,4,0,2018-09-01
remedy-chg-svc,21,0,5,0,2018-09-01
remedy-chg-wlg-svc,20,0,5,0,2018-09-01
remedy-inc-svc,30,0,6,0,2018-09-01
remedy-inc-wlg-svc,34,0,5,0,2018-09-01
remedy-impacted-area-svc,39,0,4,0,2018-09-01
remedy-task-svc,47,0,5,0,2018-09-01
remedy-people-svc,9,2,4,2,2018-09-01
remedy-relationship-svc,0,0,0,0,2018-09-01
remedy-interested-parties-svc,0,0,0,0,2018-09-01
remedy-knowledge-query-svc,0,0,0,0,2018-09-01
remedy-ar-svc,131,0,4,0,2018-09-02
remedy-chg-svc,21,0,5,0,2018-09-02
remedy-chg-wlg-svc,20,0,5,0,2018-09-02
remedy-inc-svc,30,0,6,0,2018-09-02
remedy-inc-wlg-svc,34,0,5,0,2018-09-02
remedy-impacted-area-svc,39,0,4,0,2018-09-02
remedy-task-svc,47,0,5,0,2018-09-02
remedy-people-svc,9,0,4,0,2018-09-02
remedy-relationship-svc,0,0,0,0,2018-09-02
remedy-interested-parties-svc,0,0,0,0,2018-09-02
remedy-knowledge-query-svc,0,0,0,0,2018-09-02
remedy-ar-svc,131,0,4,0,2018-09-03
remedy-chg-svc,21,0,5,0,2018-09-03
remedy-chg-wlg-svc,20,0,5,0,2018-09-03
remedy-inc-svc,30,0,6,0,2018-09-03
remedy-inc-wlg-svc,34,0,5,0,2018-09-03
remedy-impacted-area-svc,39,0,4,0,2018-09-03
remedy-task-svc,47,0,5,0,2018-09-03
remedy-people-svc,9,0,4,0,2018-09-03
remedy-relationship-svc,0,0,0,0,2018-09-03
remedy-interested-parties-svc,0,0,0,0,2018-09-03
remedy-knowledge-query-svc,0,0,0,0,2018-09-03
remedy-ar-svc,131,0,4,0,2018-09-04
remedy-chg-svc,21,0,5,0,2018-09-04
remedy-chg-wlg-svc,20,0,5,0,2018-09-04
remedy-inc-svc,30,0,6,0,2018-09-04
remedy-inc-wlg-svc,34,0,5,0,2018-09-04
remedy-impacted-area-svc,39,0,4,0,2018-09-04
remedy-task-svc,47,0,5,0,2018-09-04
remedy-people-svc,9,0,4,0,2018-09-04
remedy-relationship-svc,0,0,0,0,2018-09-04
remedy-interested-parties-svc,0,0,0,0,2018-09-04
remedy-knowledge-query-svc,0,0,0,0,2018-09-04
remedy-ar-svc,131,0,4,0,2018-09-05
remedy-chg-svc,21,0,5,0,2018-09-05
remedy-chg-wlg-svc,20,0,5,0,2018-09-05
remedy-inc-svc,30,0,6,0,2018-09-05
remedy-inc-wlg-svc,34,0,5,0,2018-09-05
remedy-impacted-area-svc,39,0,4,0,2018-09-05
remedy-task-svc,47,0,5,0,2018-09-05
remedy-people-svc,9,0,4,0,2018-09-05
remedy-relationship-svc,0,0,0,0,2018-09-05
remedy-interested-parties-svc,0,0,0,0,2018-09-05
remedy-knowledge-query-svc,0,0,0,0,2018-09-05
remedy-ar-svc,131,0,4,0,2018-09-06
remedy-chg-svc,21,0,5,0,2018-09-06
remedy-chg-wlg-svc,20,0,5,0,2018-09-06
remedy-inc-svc,30,0,6,0,2018-09-06
remedy-inc-wlg-svc,34,0,5,0,2018-09-06
remedy-impacted-area-svc,39,0,4,0,2018-09-06
remedy-task-svc,47,0,5,0,2018-09-06
remedy-people-svc,9,0,4,0,2018-09-06
remedy-relationship-svc,0,0,0,0,2018-09-06
remedy-interested-parties-svc,0,0,0,0,2018-09-06
remedy-knowledge-query-svc,0,0,0,0,2018-09-06
remedy-ar-svc,131,0,4,0,2018-09-07
remedy-chg-svc,21,0,5,0,2018-09-07
remedy-chg-wlg-svc,20,0,5,0,2018-09-07
remedy-inc-svc,30,0,6,0,2018-09-07
remedy-inc-wlg-svc,34,0,5,0,2018-09-07
remedy-impacted-area-svc,39,0,4,0,2018-09-07
remedy-task-svc,47,0,5,0,2018-09-07
remedy-people-svc,9,0,4,0,2018-09-07
remedy-relationship-svc,0,0,0,0,2018-09-07
remedy-interested-parties-svc,0,0,0,0,2018-09-07
remedy-knowledge-query-svc,0,0,0,0,2018-09-07
remedy-ar-svc,131,0,4,0,2018-09-08
remedy-chg-svc,21,0,5,0,2018-09-08
remedy-chg-wlg-svc,20,0,5,0,2018-09-08
remedy-inc-svc,30,0,6,0,2018-09-08
remedy-inc-wlg-svc,34,0,5,0,2018-09-08
remedy-impacted-area-svc,39,0,4,0,2018-09-08
remedy-task-svc,47,0,5,0,2018-09-08
